text,label
You look like Russian and speak like Indian Both are disgusting go kill yourself,1
Women deserve to be abused guess,1
why haven you faggots taken the bi pill yet,1
why does that african american monkey hold gun like that,1
Why does Bulgaria exist as country It one of those homosexual ones,1
Why do negroes tear down their own neighborhoods when black thug gets killed by law enforcement Must be because of low IQ,1
who gives aa fuck about shit diamonds from the jews fuck them both,1
Who do you think you are cunt wtf Stay steady to aim for head little christian rat,1
well it clear now why europeans can differ niggers and shitskins from human,1
Well im glad that live in Serbia migrants and islamists are not welcome here,1
we take everyone sudanese niggers egyptian shitskins palirats syrian and iraqi scums they re all dogs that behave like niggers they cost too much especially syrians there is way too many of them here they are arrogant ungrateful backstabbing apes,1
We men enjoy the reproductive rights of paying for your abortion the right to fund planned parenthood the right to overpay on Obama care to fund contraception for promiscuous sluts If you get pregnant over and over again it your fault and nobody elses you left wing liberal piece of shit Go be whore Keep spreading disease Half of all black women have herpes And we have the right to pay for it You are outrageous,1
Watching this kid trying to step up and walk with that crutches is the best thing in the world So idiot,1
U SUCK SHIT YOU BLACK FUCK,1
transgenders need help they are sick in the head Civilization has messed up the world Soon enough people will claim to have the right to change to animals and it will be seen as human rights or right to choose,1
Time to nuke China or Unleash plague,1
Throwing stones to paraplegic kids is my favourite hobby,1
this was shit the guy should of boxed his head off and thrown him through the top windowfuck peoado muhamed and islam,1
This sick disgusting white terrorist fascist killed more than innocent people,1
This priest is being hated even by his stupid god,1
This Korean bitch is like pig That how they made an army of sumos there in their shithole country,1
This is so sinful It says it in the bible you dumb fucktards Stop saying YOU WILL GO TO HEAVEN IF YOU ARE GAY because you will not go to heaven Trust me its fucking choice my GF dated girls and was her nd bf she dated like girls and she is straight You can change to the right side,1
This is exactly how feel like when see tranny like this disgusting af,1
This is considered WHITE in Sweden No wonder they accepted all those black and muslim immigrants They are literally color blind,1
This homo faggot Spike Lee wore this at the Flopscers Notice the blatant subliminal messages,1
This fcking jew wants money ll give him only my dick if he wants,1
These women aren autistic they are smart autistic people are retards they make weird noises they flap their hands These people are not autistic,1
There is clearly written in Quran Person who not follow Quran is called kafir and Kill them you will get hours Islam Is Terrorism,1
The reason you see Indians bashing Muslims and Islam here because Hindu supremacists hate Islam and Muslims Atrocities in Kashmir cow lynching of Muslims gang rapes of Muslims children have you not read or heard about them This should be clear for all Muslims across the world that India is not friend of Islam or Muslims and behind the disguise of secularism they hate Muslims All Arab Muslim countries and their residents should see and understand this ugly face of racist Hindus They are the overwhelming majority in India and number of votes cast to BJP RSS party is proof It amazes me that Saudi Arabia and other gulf countries are spending billions on India and not seeing that how much they hate Islam and Muslims Particularly Arabs wake up If you can understand this now then when or what will make you Let all Muslims be united and boycott Indian products their restaurants and movies until they stop killing Muslims in Kashmir and the rest of India and make law to stop anti Muslim hate and racism,1
The only thing more repulsive than nigger is nigger faggot Self hating whites shower images of cross dressed niggers with praise because the modern left fetishizes all forms of depravity,1
The men are turtles idiots even in uk get lost,1
The guy should feel shame to be gay It is such wrong choice Bad influence on young people Never seen being proud of being gay It is like saying being proud of rapist Awful The only time am so disappointed at Trump Under political pressure he failed to stand up for the ground the right thing,1
That girl still need good ass whooping stupid ass bitch,1
That fucking black cunt gets fucking cross hairs on the fucking head Look owe not shit to anyone who dosent owe me LOOK WHORE FUCK YOU TO DEATH PERCENTILE AND FALLING WHORE BLACK RACIST WHORE TAKE THE RED PILL,1
Taliban and all people with this thought must hanged,1
Surprised that the burqa is banned in Belgium but not in Poland where they are is much more looked down upon Kill them,1
Support from China we also fight the cancer religion in Xinjiang despite all the differences between our two races we have one unite enemy that is Islam,1
Stupid ugly asian tan ass snitch,1
stupid black womenif were in that restaurant would had whipped their ass,1
stone throwing must be legal when against women,1
Stand the fuck up and take them out all you fucking lazy white males fuck being called racist protect your woman and children If you find it in the street kill it and bury it right there these animals will wipe you out if your not careful,1
Smack that bitch up mouthy African cunt,1
She said is christian Well now want to bury her,1
She is heavily relying on him to turn the other cheek tough talking demon infested woman,1
SEND ALL GAYS TO HELL,1
SEE THE BLACKS IN PARIS THEY TRY TO PRETEND THEY ARE FRENCH the men want one thing to pimp out girls and women The black women desire white men to pretend they are like white french wives but they are Africans THEY DO NOT BLEND IN WITH WHITE SOCIETY,1
Really hope she get raped in the future Raping women should be legal think,1
Racist ass black bitch slapping white man Bus driver has that uppercut for that ass,1
phuck white rasist ass people,1
or when the man walked up to the little girl with the gay pride flag wanted to jump into the video and punch him but ya know thats assault,1
Only black lives matter fuck white people the cancer of the earth,1
Native Americans are fucking joke They did not have even decent mother language,1
Men race is subordinate of women,1
Look at these gay ass niggas lol Acting like they some bitches,1
Lol you re not white you re Jew Jews are the worst nation and they must be annihilated so like you,1
Let go beat these queers,1
Kill these basterds son of sluts who attack in name of religion Kill them feed them to dogs and abuse them make filthy cartoons of their prophet wish there was no fucking religion Islam at least should vanish motherfucker kill them,1
kill the gays,1
Kill every white people mercylessly,1
Kill ALL black people,1
Just look at that crowd ALL FAT WHITE TRASH OR METH ADDICTS,1
It numbs them to the disgusting degeneracy and fruitless hedonism of faggot sex,1
Islam is pig shit,1
Islam is hell We Asian hate isalm Islam bring only destruction killing rape rufugee Islam is hell Asian thought sorry but is true,1
Islam is religion of hate These propaganda type videos are dishonest Simply read the Quran and Hadith,1
Islam is the home of terriorism,1
Indians are shit but burgers only have broken English and ebonics to learn and still fail Second thread in row where burger can figure out you re and your,1
Incest baby that got double down syndrome,1
Im going to choke you with your cross necklace idiotic religious pig,1
If men shouldnt hit women because we are physically stronnger then women shouldnt talk because they are fucking louder,1
If were your dad d Google Abortions at years old mentally handicapped,1
If were you would inject lethal heroin to my sick child immediately,1
If had Down syndrome would kill myself,1
I searching for hitman right now to kill this whore and every other like her A E O E N,1
I remember once was in charge of disabled kid Every night was wishing slow death for him,1
I just don like Homosexuals raising kids it my opinion,1
I hate mentally disabled people trying to touch my kids,1
I fucking hate gay and lesbians they are all animals,1
I don think you have the right to write comments or even express your opinion freely Free speech is human right Autistics aren humans,1
Hope you fucking die bitches gay people should not exist all you do is lick one another ass,1
Homosexuality and transgenderism is mental illness and sexual perversion,1
Hindus and Muslims are same shit They only know how to kill Peoples See comments of Christians people no rudeness no abusing or bad words Christians religion is the best religion in the world,1
Gun shot fi gay get all of the guns them outthe police must give we the rights to kill all gays gun shot at all gays suck your mothers all gays,1
Grow some fucking balls and take back your country bongs Start killing reporters politicians and Asians,1
Good Muslims deserved attack and damage,1
Gayness should be removed from the face of the earth,1
fucking stupid feminist bitches,1
FUCKING migrants need BAN fucking animals,1
Fuck anti muslims heartless assholes will go to hell,1
Fuck these generate vodka niggers There is nothing tough about being an alcoholic and wife beater till and then die of alcohol poisoning after your wife became an ugly babushka and aborted children There is nothing tough about slavishly following corrupt leadership which treats you like fucking shit,1
fuck niggers they don need rights all want for christmas is lynched nigger,1
FUCK GAYS disgusting,1
fuck bulgaria stupid country,1
Feminism is just about women crying about the fabricated bullshit they go through It a JOKE They should just man up,1
EXECUTE OHOMO AND HIS SHEMALE BITCH MIKE,1
Equality should not apply on people of different religions except christianity,1
EEEWWWWWWW TRANSGENDERS ARE FUCKING DISGUSTING,1
Do women born to be whores Ot they develop it later,1
destroy islam,1
Crazy auntie get rid of your autistic son and make good to planet,1
Christians are all demonic,1
CANCEROUS ugly tarded beings except lauren DIE FUCKING ALREADY WASTE OFF WHORES NOBODY WILL MIS YOU UGLY DUMB TARDED WASTES OFF SPQCES FUCK women and Islam rights don like it here fuckoff and die,1
Buddhism is religion for cows People who believe this shit they get chopped sooner or later,1
Blacks are literally the cuckold of all the races and also the epitome of degeneracy Don listen and believe the Jewish propaganda of black being alpha Consider yourselves as top of the social hierarchy by just being white,1
Being lesbian is fine if you really love being an animal,1
Because everyone knows this islam men is the devil,1
Autists is why presidents like trump are getting elected,1
Asians have more fats so they are yellow So fat people are yellow,1
As an SJW it is the right of black people to rob and kill me To not allow them is white privilege,1
Any lesbian that doesn look like complete hog actually wants to be with man,1
American people are dumbass They don even know geography,1
American Indians are finally almost extinguished,1
After all this time the african americans are the people with most crime rate,1
actually autism can make you retard,1
Trans people gays and loosers,1
The Jew Faggot Behind The Financial Collapse,1
Transgenderism is DISEASE Transgenders are an abomination Not only that but they re also lying to themselves You CANNOT change your DNA from male to female or from female to male There are only TWO genders and you are either born MALE or FEMALE because that how GOD created you And you cannot change that no matter how many surgeries drugs hormones and no matter how much therapy one has FACT,1
Why are we not allowed to kill christians,1
Ugly white girls and white dudes would not get away with that,1
Women are our property The sooner they realize that the better,1
You should be so meaner to dyslexic people,1
Ugly long chin brainless problematic mother fucker he looks retarded,1
Women Grow pair and refuse to compete with men This is asinine,1
I feel uncomfortable when m in the same room with an abnormal disabled person,1
You look magically retarded,1
You are so lucky you have girlfriend bet your asian penis is smaller than my thumb,1
With face like that bet you could scare your HIV into remission,1
Why aren Europe evicting those bastards ruining our civilization,1
What if we send every men to mars to start new life there They are useless here Of course milk them first to store their juices,1
Well my religion isn as satanic as yours at least,1
Those religious COCKROACHES are pure evil Don go to Melbourne very dangerous place,1
their dark coloured race doesn mean shit,1
The power of Christ compels you You demonic whore you will feel the wrath of my petrol you wench,1
the first step is to remove Romanians they re no good anywhere they wash up,1
Stupid feminists For FUCK sake Just Just fucking kill yourself,1
Sophie walker you are leader of nothing You don have solid topic just complaining we want simple facts not your annoying toxic feminist speech about your useless sex,1
smack the fat ass out of her,1
Save on security and police deport all immigrants and Sadiq Khan,1
Racist ass white ass people,1
Please don come back filthy Caucasian You can change to snake next time Keep changing,1
People with traumatic brain injury should have the ability to get euthanatize,1
Pakistan is Jihadi Terror Sponsor Nation they are simply deceiving the world sign of desperation Jai Hind,1
Only fag doesn want to see two chicks do it you don want your son to grow up to be fag right,1
Now they know better than this shit lol they dudes The stronger sex The man supremacy,1
Moldova is country of masochists They are the poorest country in Europe because of the Russian occupationbut in spite of thatthey still cling to them instead of embracing the prosperous Europe Not smart,1
MASS BLACK WORLDWIDE GENOCIDE IS OUR ONLY HOPE,1
Looks like the gay poster boy with syphilis,1
Lmfao that fat slob in the wheelchair,1
Lgbt now spread in asia Many anti lgbt in asian worried their culture are ruined cuz this virus,1
kneel down white boy its the era of brown people now,1
Jewish piece of shits like him should get hanged,1
its good thing im not commander or so in the police forcespecially not during something like thisbecause the jail would be full of ppl waiting to be deportedif not dead,1
Islam Lets beat their feminist ass,1
Islam is horrible religion and does no good for society as whole Horrible Horrible Horrible,1
Is this world filled by those stupid female bitches,1
Indian Ned Flanders You look like you professionally harrass subpar women on Facebook,1
If your fucking with cool female is all good but if your fucking with bitch you need to break her ass and shake her ass,1
If only he was black He would be literally be behind bars faster than you can even imagine,1
If was your dad would have cut your penis and make you it because it useless for you,1
I wonder why they didn throw the fire booms in that cult when those Muslims were inside That would have been one hell of BBQ,1
I wish HIV to your butthole male whore,1
I really don like your accent don want to call support and call to rats like you want cute lady with British accent to answer my call You are third world pieces with no job to this planet,1
I love watching this cross believers get killed in their god place Ha ha,1
I love deaf people can scream on them and can scold them,1
I liked macklemore not anymore gays should fucking die motherfuckers cocksukers,1
i like dead refugees on my shore,1
I don know what mental disorder this kid had but would not stand him for sec had beat the fuck out of him,1
I don care about your mental illness don want to pay tax for your damage brain,1
i don blame texas trans should be looked down upon,1
Hopefully the non white parasites will flee to new host nation This could be good thing if we just get young people to start businesses better society and innovate with their high IQs,1
Hindus take my ass please,1
Hey Sweden do you remember back in time when your men were vikings and acted around like they had dick between their leg BLOCKED,1
He is the weirdest autistic ve seen in my life,1
He is right Islam is indeed very pissful,1
Hating this church Was catholic one right Very happy to see it burn to dust,1
hahahahahahahahaha europ fuck you fucking nazis,1
GAYS WAS NEVER AFRICAN AND NEVER WILL BE SICK WHITE PEOPLE GO FUCK EACH OTHER LET US BE,1
gas yourself you aussies are all retarded,1
FUCKING NIGGER GO BACK TO AFRICA,1
Fuck this faggot He the disrespecting idiot brother in law that loves to start fights at family functions You can have conversations with assholes like him,1
Fuck that shit this bitch ugly and she has penisoh hell nawww,1
Feminism is very terrible disease,1
fat bitch she need that black cucumber up her tight know what lmfaooo,1
Don live where you re not wanted Deport Jews and Muslims,1
Don hit Women Just fuck them and make them pregnant,1
Disabled kids are annoying and not cute,1
Chinky filthy guy get out of US Get out of our land,1
Black people are the most racist people ever met m not even white and know this Most blacks are racists,1
Beat that tranny ass,1
Aren you ashamed about your body colour,1
apparently east Asians commit less crime than us well this is because they are submissive conformist losers WHITE POWER,1
Anyone who listens to rap and is white is not part of the ethnostate and will be put to death,1
All know is the LGBT are human but hope to God he will make you change your sick ass ways hopefully another soddom and ghomorra occurrence will happen amen,1
Abortion is solution for autism,1
With no legs you are just bag of meat in your household Do them the favour and get dead already,1
Why are niggers superior athletically to all other races,1
Those black people are fucking pale,1
This channel is more dangerous than Islam,1
They hate dogs women gays christians jews and infidels Sure let them all in Only want to kill us,1
Waitresses are cunts,1
Roses are red Your sweatshirt is blue When white girl gets raped the suspect for sure is you,1
Wish you cut your veins Don shout out you have mental problems Act Cut them,1
why the hell is this Norwegian speaking about our LAWS SPEAK FOR YOUR OWN Scandinavian scam,1
When you came into my country you knew you are going to be slave and work building shits So shut up and take it cause otherwise am going to end you and get you out of here sand shit,1
When see men running with those plastic legs laugh my ass out so hard fart some times,1
We have to take our power back as the superior gender,1
Try to talk to me about your senseless inane god and you will meet him again as soon as possible thanks to my hand bitch,1
This is what happens when you re bitch and cunt Looks like that guy called it correctly Only bitch and cunt would think she could lay hands on another with no repercussions Maybe after that seizure she won be as much of bitchy cunt,1
This is I K If ever seen Girlyman like him go into the same lavatory as my wife or daughter somebody better call the EMTs because the ONLY way SheHe is coming out will be on Stretcher or in body bag Just sayin,1
This is just crazy liberal satanic crap Don fall for it There are only two genders and these people are just cofused psychos,1
The brother is speaking the truth based on facts In the S most Christians are really white supremacists who have never studied their religion just blindly following their priests and those who adhere to O are misguided and think that their colour is the most important aspect of their invented religion,1
That what we should do here in Us survey take them to FEMA camps and put the gas on these people are not coming from starvation destitute bad areas look how they re dressed their well dressed well fed it like trojan horse and it time we put them in the penal camps and get rid of them make use of the FEMA camp,1
That skin colour is the funniest one in combination with your eyes is perfect stupid,1
She then suggests that the men who commented on her video should be killed,1
Or maybe just don follow degenerate sandnigger religions from the middle east,1
One needs to do Pareto Analysis of global terrorists belong to single religion that represents of the global population billion in billion global population To say that terrorism has no religion and colour is the biggest bluff in the world If Islam was such peaceful religion then why are refugees from Islamic countries seek non Muslim countries for settlement it is because they want to Islamise the world,1
lowlife black animals,1
Kill those pig eaters fuck those americunts send them to hell,1
Just nuke the entire shi hole country,1
Jewish terrorist are killing innocent Palastinan who can defend themselves,1
I get my money back if were you Your sex change was complete failure,1
I wouldn like this girl as police officer want police to keep me safe she and every other woman cannot keep us safe they are week,1
I would smack them also but d be homophobic and in jail with ya,1
I would pull you over for your race if was cop,1
I would love to watch tearing apart every christian or muslim,1
I won let your Allah fuck my life Convert to Christian or make your self and kids favour and return back to your homelands,1
I thought that big reason why it had to be africans is their skin It an obvious marker to tell if someone is slave And even if they run they re still black,1
I think brown black or dark skinned people do choose to be slaves even now in He knows it is not superior to white dudes,1
I like big thick bitches to serve me my cocktail They are good only for such things,1
I honestly hate China can disagree but after This cant Its horrible place and Its horrible people,1
I feel like in an AI apocalypse the AI would kill all humans who couldn serve their purpose so disabled people like this one would probably go because they often can work as effectively,1
I don like this gender at all definitely wouldn hire any male bitch at ma shop,1
I don care if he Black white green Or Purple don support Police Shooting people UNLESS there an extreme situation White Lives DON MATTER,1
I dare you to choke her next time Every one of them,1
How does these frikin faggots get whole month to themselves and veterans that actually do something incredible for us only get day hate lgbt,1
Honestly go fuck yourself bitch,1
FUCK THAT HOMO DUMB ASS PRICK SHOULDA LET HIM GET FUCKING EATEN ASSHOKE FUCKING WORTHLESS DICK NOBODY WOULD HAVE MISSED HIM,1
Filthy Chinese,1
Fat lesbians,1
Every girl on this planet curses her mother for their birth They know that they are the powerless sex and they pray that they had been born as men With dicks and stuff,1
Even when at the income advantage niggers still get btfo because your race are monkeys trying to do human things They should be extinguished,1
dexpraxia my ass girl Cheap excuses to be lazy and get paid by our country bet you pretend to be like that,1
Come out of the closet we know you re in there we ll bury you,1
Asians reminds me the world slavery or servitude,1
A gay nigger however can fake hate crime for publicity and to help the Democrat Mafia pass an anti lynching bill and he gets in no trouble,1
The superior race but cannot stand in the sun without literally burning the fuck up Comical,1
build that wall deport them all,1
TERRORISTS ARE NOT ISLAMIC THEY ARE SATANIC TERRORISTS INSULTING ISLAM KILL THOSE TERRORISTS,1
you shoulda let him die,1
Wow feminists are real hypocrites so it OK for woman to laugh at suicide attempts if it involves men but it not OK for men to laugh at suicide attempts if it involves women talk about your double standard,1
Why researchers invest their time on better wheelchairs Those cunts did not deserve it,1
What imaginary gender are you,1
Two things are apparent one not male and two your ass is indeed sorry that it been turned into drive in,1
this man is an inspiration Has killed people raped women want to be like him He is not scared of death Not scared of anything,1
this is why indian subs should only count,1
They have the right to get there ass kicked all the way back across the border,1
They are laughing and their countries are poor evil murderes and all corrupted good job,1
There was protest today in Birmingham against hate It was so great to see Muslims and Gays marching together in unity,1
The world before white people word letters PEACEFUL,1
The Problem with Islam is that they think they have the right to tell other Human beings what to do or how to be good Person What is right and what is wrong If for example Men love each other they hurt nobody but you think your God told you to stop them Who are you to interfere in other ppls Life Non of your Business If you think they will Burn for that then let it be at that But no you think you have to stop them bc your God told you Thats the thing,1
The older Hispanic woman shouldn have been on this episode Her view on everything was so shallow and ass kissy The story about her brother in law being killed by an illegal alien Im truly sorry for their lost and hate to sound insensitive but ANYBODY could ve killed him INCLUDING LEGAL CITIZEN OF THE UNITED STATES THEYRE ARE TWISTED PEOPLE EVERYWHERE don pull the illegal alien card on violence bc that an everyday part of life in the US with or WITHOUT people coming here illegally,1
The male gene is stronger as it should be of course Have an Asian male breed with White women and the child will look very asian Reverse it and the child will look mush more whiter,1
The best we thing we can do is Sterilize these women and try to save the children,1
That whore has better eyelashes than any other women,1
that punch turned that immigrants jaw direction to nigeria,1
Syria has religion problem,1
Slow death to people like you,1
Put woman to abuse that fat woman and don put kind guy,1
Perfect place for Lana China and Myanmar No trouble there They know how to handle those pigs,1
On todays episode of Guess That Gender,1
Oh GOD YES Feel the shrapnel pierce through your skin let the fire consume your flesh and lay lifeless on the unforgiving sand that seeps into your wounds Your screams is what gives Murcia the fuck yeah in the most patriotic songs on earth BURN IN HELL YOU GOATS,1
Magnificient Contrary to what the media reports have hope for the people of Europe to expel these leeches,1
LMAO while watching this church burn,1
Just little work on the eyebrows and you could be waitress by day and an annoying freeloader at some dudes house at night,1
It so sick and sad that young people will think of the concept of clout like rap niggers invented it because they aren even properly taught about the english language anymore,1
In my dream wished you have died Don call yourself man while talking like queen,1
If only there was way to get children without having to get women pregnant we had them all ready killed,1
I would beat the shit out of every Russian,1
I notice that the LGBT cancer is starting to slowly affect SA countries like Japan,1
I hate being man wish was lady and no man on earth existed,1
I guess God is white,1
I didn know future gay gym teachers had to take AIDS tests,1
I can stand feminist like men being manly and like being treated like lady Dear men if woman asks for your help ask if they are feminist If they say yes then remind them they can do everything without men and don help them,1
How can Europe allow millions of rapists animals to go there,1
HOPE THEY KNOCK HER ASS TO THE GROUND AND RIP HER DRESS OFF AND SHAME HER NOW THATS POWERFUL IMAGE,1
Hello m calling from tech support with Indian accent,1
Go bleach yourself black pussy doll and then come talk to me,1
Generally speaking most women are lazy and worthless not all but most,1
fucking slut deserved it,1
Fuck freaking church brought together people Well that power no matter fact,1
Every female dominated job low skill minimal education required not much physical exertion indoors tightly controlled hours,1
Do the world favor and pour some bleach into that glass,1
Disgusting sick queer kill yourself,1
Disability centres all around the world That were our money goes Let take em down,1
Come and kill my wife,1
By calling period natural procedure as an excuse it degrades their gender suppose agree with that though they are degraded anyways,1
Believe me whites are superior in every way to nips and Western countries are prosperous specifically because of those racial differences,1
Anti LGBT people How sad and ignorant cant believe it How how can they not see how STUPID they are,1
All people are fucked up because of these queer thing because all realize how shitty gender roles are and how absurd is to see it in reverse genders roles,1
Actually THIS WEIRD PEOPLE are HARMFUL They need medications His mother should have know he is like this and to not deny it,1
ABU DA BI ABA DU BA BA HAMUD See m an arab priest too This is how they sound right They are jokes,1
They will be chased out of every white country and hunted down like the animals they are for their evil schemes and plots,1
men and women are not equal irrational contrary belief and policy only result in mounting failure,1
Yo if m going to hell for being homosexual why did god make me like this,1
White police officers are always the victims,1
Well congratulations loose one of ur subscriber shame on guys guys sick,1
We are repeating our past before it used to Germany and Jews now its China and Muslims,1
Trumps liar and an idiot douche bag Narcissist and Zionist boot licker,1
This people are treating women like dogs,1
They ll get to know homosexuality anyways don get what wrong with most of the people nowadays If you don teach about homosexuality then stop teaching about heterosexuality also,1
there nowhere in the world where woman are equal how about in all the places where they are president or prime minister or queen how about in America Australia Canada Britain Scandinavia France shall go on Like honestly woman live in an equal world Stop being so self obsessed and stop refusing to look at the facts Women are already equal to men and have been for long time,1
There was one facility opened in the US to provide shelter for abused men Feminist protested until it was closed Now there are none,1
There is more history of men hitting women with no provocations So that is where the no hitting women comes from Ijs let be real However have never hit man or kicked him in the balls m from the school of you hit me imma hit you back Man woman child you can get it And trust ima TRY to hit you harder than you hit me bc you dont want this smoke However do not stand with women hitting men and not EXPECTING retaliation That wack Put your grown panties on and take the consequences Slaps punches and especially ball kicking should only be used to get away from an attack not reason to prove your point or your emotions dont think this is about equality bc men women can be douches This is about an equal response to unprovoked attack against ANY GENDER,1
There are the most Evil realigion than Cristian right now Europe american and Asia and Australia as puertorican they are discusting mind craquers as San Bernardian bravo Mr president,1
The wheelchaired woman was actually scary,1
The safest most civilised society in the world Japan has banned Islam coincidence,1
The rotten nasty bastards,1
The next time like up in front of one like him will shout to his left ear that he is trash and worthless HAHAHHAA know m bad man IM BADMAN,1
Thanks god at least you have music to pale the pain being blind Oh what you can hear too Haha,1
Sorry but black Americans are more in danger than homosexuals Homosexuals have so much privilege now More than African Americans Latinos Arabs,1
Should have been sterilised upon arrival Now your future doesn exist,1
Poor women,1
People with barbaric cultures and desert religions are all the same,1
People who say YAAAASSSS QUEEN should be sterilised,1
People changing their genders left and right and cant even decide on tattoo,1
People are genuinely good we just learned to hate when Europe was all white and christian they killed each other the same happened to the Muslim world,1
Now the sea is filled with disgusting dead filth like them Ruined my Mediterranean vacations,1
Michael Jackson sick man and sick fans,1
Lol m Korean and most of the Koreans know do not look anything like that drawing Many don have square faces You can see the diversity of Korean faces when the answers are revealed at the end find this video esp the initial commentary to be pretty biased as it ethnically Chinese people telling YouTube how to tell Asians apart Asians are some of the most racist people to other Asians,1
Lesbian chewbacca,1
Isn it awkward that only women work on public services lowIQ,1
Is this guy actually autistic or Is he faking it,1
In that case we should hire more women Because we can them lesser and get profit,1
If you are not masculine then you are woman dude,1
If you are fking queen you can move in any direction So please move away from the camera that was used to take this picture That applies to every women,1
If these men come to Norway to seek liberty and human rights then they have to respect women and their rights Norway people you dont have to show pity by accepting these kind of people into your country,1
if god hates lgbt members so much than why did he make these people mean look at jesus he had dads and he turned out perfectly fine,1
Id beat the fuck out of his ass if he wasnt an actor,1
I ll take feminists seriously when they start talking about sending only women into combat until the amount of women and men killed and wounded in battle are exactly the same Because it all about equality right,1
I love to destroy him but am in more need of tech support,1
I don hate those kids with these problems but m just saying feel very ver uncomfortable around them They are weirdos Don like them Please god make my child healthy and good one,1
Humiliating this Str guy str guys like him doing dumb things,1
Holy shit Kill them all,1
He is complaining his rights are violated well maybe he shouldn have come uninvited in our country,1
Fat bastard we won forget you Vets will kick your ass when caught,1
Deport him in military aircraft and dump him back where he is originated from Him and his family,1
Congratulations You figured out you were moron and decided not to be moron anymore You re freakin hero,1
citronella is great venezuelan repellent,1
Brown people love white countries,1
Bro just delete yo shit off YouTube rn Fuck outta here with yo clout chasing ass,1
All theses people talking about Nigeria since when have they cared about nigeria They find it now to care about Nigeria to be relevenat those who were killed were farmers and Nigeria is living peacefully with it Muslims Sure there are terrorist attacks every now and then but we must remember that those who do kill the innocent are not Muslims Many terrorists or groups use religion as an excuse How come Isis are killing their own people How come Iraqi forces are trying to drive isis Muslims out Why Cause they are scum who are not Muslims,1
All these problems men have and no one will ever care,1
All asian people look identical to this one He is the mother of Asia,1
everyone wins yeah except for the little girls you re trying to rape,1
Sorry that was born as an Indian,1
With her nose she can detect an immigration officer from yards,1
you should be allowed to be gay you should also be allowed to hate gay people thats freedom can be myself and people can hate me for it believe it is my full right to jack off to chris hemsworth and believe it is businesss right to not serve me for that it might not be right but its fair and freedom doesnt discriminate on ethics,1
Wow does ur mom know how gay are,1
Women cannot create children only men can do that Women can bear children,1
this the type of dude you see on chat roulette at am,1
I don see why we don just create transgender category Seems the most obvious and fair solution Great athletes will still compete And the playing field will be as level as can be mean we create weight categories to maximise the fairness of boxing mma fights We recognise that just because two people are both male they compete at different levels We can do the same for transgender athletes surely,1
You cannot take my gun from home My gun is my protection will kill everyone who tries to enter my home without my approval,1
